,category,stage,year,quarter,dfj_new,region,count,cases
1369,Adoption,End,2014,3,Reading DFJ,SOUTH EAST,27,25
1370,Adoption,Start,2014,3,Reading DFJ,SOUTH EAST,26,26
1371,Adoption,End,2014,3,Watford DFJ,SOUTH EAST,27,27
1372,Adoption,Start,2014,3,Watford DFJ,SOUTH EAST,17,17
1373,Adoption,End,2014,3,Bournemouth and Poole DFJ,SOUTH WEST,12,12
1374,Adoption,Start,2014,3,Bournemouth and Poole DFJ,SOUTH WEST,16,16
1375,Adoption,End,2014,3,Bristol DFJ,SOUTH WEST,47,47
1376,Adoption,Start,2014,3,Bristol DFJ,SOUTH WEST,44,44
1377,Adoption,End,2014,3,Devon DFJ,SOUTH WEST,36,36
1378,Adoption,Start,2014,3,Devon DFJ,SOUTH WEST,38,38
1379,Adoption,End,2014,3,Portsmouth DFJ,SOUTH WEST,46,45
1380,Adoption,Start,2014,3,Portsmouth DFJ,SOUTH WEST,52,52
1381,Adoption,End,2014,3,Swindon DFJ,SOUTH WEST,23,23
1382,Adoption,Start,2014,3,Swindon DFJ,SOUTH WEST,22,22
1383,Adoption,End,2014,3,Taunton DFJ,SOUTH WEST,19,19
1384,Adoption,Start,2014,3,Taunton DFJ,SOUTH WEST,11,11
1385,Adoption,End,2014,3,Truro DFJ,SOUTH WEST,8,8
1386,Adoption,Start,2014,3,Truro DFJ,SOUTH WEST,7,7
1387,Adoption,End,2014,3,Caernarfon DFJ,WALES,4,4
1388,Adoption,Start,2014,3,Caernarfon DFJ,WALES,2,2
1389,Adoption,End,2014,3,South East Wales DFJ,WALES,69,67
1390,Adoption,Start,2014,3,South East Wales DFJ,WALES,47,47
1391,Adoption,End,2014,3,Swansea DFJ,WALES,25,25
1392,Adoption,Start,2014,3,Swansea DFJ,WALES,29,29
1393,Adoption,End,2014,3,Wrexham DFJ,WALES,10,10
1394,Adoption,Start,2014,3,Wrexham DFJ,WALES,7,7
1395,Adoption,End,2014,4,Central Family Court,LONDON,104,104
1396,Adoption,Start,2014,4,Central Family Court,LONDON,112,112
1397,Adoption,End,2014,4,East London Family Court,LONDON,25,25
1398,Adoption,Start,2014,4,East London Family Court,LONDON,25,25
1399,Adoption,End,2014,4,West London Family Court,LONDON,27,26
1400,Adoption,Start,2014,4,West London Family Court,LONDON,17,17
1401,Adoption,End,2014,4,Birmingham DJF,MIDLANDS,31,31
1402,Adoption,Start,2014,4,Birmingham DJF,MIDLANDS,46,46
1403,Adoption,End,2014,4,Coventry DFJ,MIDLANDS,31,31
1404,Adoption,Start,2014,4,Coventry DFJ,MIDLANDS,27,27
1405,Adoption,End,2014,4,Derby DFJ,MIDLANDS,36,36
1406,Adoption,Start,2014,4,Derby DFJ,MIDLANDS,48,48
1407,Adoption,End,2014,4,Leicester DFJ,MIDLANDS,16,16
1408,Adoption,Start,2014,4,Leicester DFJ,MIDLANDS,20,20
1409,Adoption,End,2014,4,Lincoln DFJ,MIDLANDS,17,17
1410,Adoption,Start,2014,4,Lincoln DFJ,MIDLANDS,16,16
1411,Adoption,End,2014,4,Northampton DFJ,MIDLANDS,29,28
1412,Adoption,Start,2014,4,Northampton DFJ,MIDLANDS,23,23
1413,Adoption,End,2014,4,Nottingham DFJ,MIDLANDS,42,42
1414,Adoption,Start,2014,4,Nottingham DFJ,MIDLANDS,31,31
1415,Adoption,End,2014,4,Stoke on Trent DFJ,MIDLANDS,30,30
1416,Adoption,Start,2014,4,Stoke on Trent DFJ,MIDLANDS,22,22
1417,Adoption,End,2014,4,Wolverhampton DFJ,MIDLANDS,67,67
1418,Adoption,Start,2014,4,Wolverhampton DFJ,MIDLANDS,73,73
1419,Adoption,End,2014,4,Worcester DFJ,MIDLANDS,21,21
1420,Adoption,Start,2014,4,Worcester DFJ,MIDLANDS,15,15
1421,Adoption,End,2014,4,Cleveland and South Durham DFJ,NORTH EAST,40,39
1422,Adoption,Start,2014,4,Cleveland and South Durham DFJ,NORTH EAST,28,28
1423,Adoption,End,2014,4,Kingston-upon-Hull DFJ,NORTH EAST,50,49
1424,Adoption,Start,2014,4,Kingston-upon-Hull DFJ,NORTH EAST,40,40
1425,Adoption,End,2014,4,Leeds DFJ,NORTH EAST,86,86
1426,Adoption,Start,2014,4,Leeds DFJ,NORTH EAST,67,67
1427,Adoption,End,2014,4,Newcastle upon Tyne DFJ,NORTH EAST,70,70
1428,Adoption,Start,2014,4,Newcastle upon Tyne DFJ,NORTH EAST,52,52
1429,Adoption,End,2014,4,Sheffield DFJ,NORTH EAST,38,38
1430,Adoption,Start,2014,4,Sheffield DFJ,NORTH EAST,32,32
1431,Adoption,End,2014,4,York DFJ,NORTH EAST,25,25
1432,Adoption,Start,2014,4,York DFJ,NORTH EAST,27,27
1433,Adoption,End,2014,4,Carlisle DFJ,NORTH WEST,13,13
1434,Adoption,Start,2014,4,Carlisle DFJ,NORTH WEST,19,19
1435,Adoption,End,2014,4,Liverpool DFJ,NORTH WEST,74,74
1436,Adoption,Start,2014,4,Liverpool DFJ,NORTH WEST,71,71
1437,Adoption,End,2014,4,Manchester DFJ,NORTH WEST,118,118
1438,Adoption,Start,2014,4,Manchester DFJ,NORTH WEST,113,113
1439,Adoption,End,2014,4,Preston DFJ,NORTH WEST,66,62
1440,Adoption,Start,2014,4,Preston DFJ,NORTH WEST,48,48
1441,Adoption,End,2014,4,Brighton DFJ,SOUTH EAST,47,47
1442,Adoption,Start,2014,4,Brighton DFJ,SOUTH EAST,30,30
1443,Adoption,End,2014,4,Chelmsford DFJ,SOUTH EAST,44,44
1444,Adoption,Start,2014,4,Chelmsford DFJ,SOUTH EAST,50,50
1445,Adoption,End,2014,4,Guildford DFJ,SOUTH EAST,11,11
1446,Adoption,Start,2014,4,Guildford DFJ,SOUTH EAST,19,19
1447,Adoption,End,2014,4,Luton DFJ,SOUTH EAST,2,2
1448,Adoption,Start,2014,4,Luton DFJ,SOUTH EAST,7,7
1449,Adoption,End,2014,4,Medway DFJ,SOUTH EAST,58,58
1450,Adoption,Start,2014,4,Medway DFJ,SOUTH EAST,49,49
1451,Adoption,End,2014,4,Milton Keynes DFJ,SOUTH EAST,24,24
1452,Adoption,Start,2014,4,Milton Keynes DFJ,SOUTH EAST,30,30
1453,Adoption,End,2014,4,Norwich DFJ,SOUTH EAST,60,60
1454,Adoption,Start,2014,4,Norwich DFJ,SOUTH EAST,42,42
1455,Adoption,End,2014,4,Oxford DFJ,SOUTH EAST,18,18
1456,Adoption,Start,2014,4,Oxford DFJ,SOUTH EAST,9,9
1457,Adoption,End,2014,4,Peterborough DFJ,SOUTH EAST,29,29
1458,Adoption,Start,2014,4,Peterborough DFJ,SOUTH EAST,17,17
1459,Adoption,End,2014,4,Reading DFJ,SOUTH EAST,14,14
1460,Adoption,Start,2014,4,Reading DFJ,SOUTH EAST,20,20
1461,Adoption,End,2014,4,Watford DFJ,SOUTH EAST,19,19
1462,Adoption,Start,2014,4,Watford DFJ,SOUTH EAST,15,15
1463,Adoption,End,2014,4,Bournemouth and Poole DFJ,SOUTH WEST,25,25
1464,Adoption,Start,2014,4,Bournemouth and Poole DFJ,SOUTH WEST,17,17
1465,Adoption,End,2014,4,Bristol DFJ,SOUTH WEST,33,33
1466,Adoption,Start,2014,4,Bristol DFJ,SOUTH WEST,37,37
1467,Adoption,End,2014,4,Devon DFJ,SOUTH WEST,39,39
1468,Adoption,Start,2014,4,Devon DFJ,SOUTH WEST,39,39
1469,Adoption,End,2014,4,Portsmouth DFJ,SOUTH WEST,54,53
1470,Adoption,Start,2014,4,Portsmouth DFJ,SOUTH WEST,49,49
1471,Adoption,End,2014,4,Swindon DFJ,SOUTH WEST,13,13
1472,Adoption,Start,2014,4,Swindon DFJ,SOUTH WEST,13,13
1473,Adoption,End,2014,4,Taunton DFJ,SOUTH WEST,9,9
1474,Adoption,Start,2014,4,Taunton DFJ,SOUTH WEST,18,18
1475,Adoption,End,2014,4,Truro DFJ,SOUTH WEST,8,8
1476,Adoption,Start,2014,4,Truro DFJ,SOUTH WEST,11,11
1477,Adoption,End,2014,4,Caernarfon DFJ,WALES,4,4
1478,Adoption,Start,2014,4,Caernarfon DFJ,WALES,7,7
1479,Adoption,End,2014,4,South East Wales DFJ,WALES,42,42
1480,Adoption,Start,2014,4,South East Wales DFJ,WALES,58,58
1481,Adoption,End,2014,4,Swansea DFJ,WALES,26,26
1482,Adoption,Start,2014,4,Swansea DFJ,WALES,26,26
1483,Adoption,End,2014,4,Wrexham DFJ,WALES,18,18
1484,Adoption,Start,2014,4,Wrexham DFJ,WALES,17,17
1485,Adoption,End,2015,1,Central Family Court,LONDON,108,108
1486,Adoption,Start,2015,1,Central Family Court,LONDON,86,86
1487,Adoption,End,2015,1,East London Family Court,LONDON,27,26
1488,Adoption,Start,2015,1,East London Family Court,LONDON,42,42
1489,Adoption,End,2015,1,West London Family Court,LONDON,22,22
1490,Adoption,Start,2015,1,West London Family Court,LONDON,24,24
1491,Adoption,End,2015,1,Birmingham DJF,MIDLANDS,43,43
1492,Adoption,Start,2015,1,Birmingham DJF,MIDLANDS,41,41
1493,Adoption,End,2015,1,Coventry DFJ,MIDLANDS,36,36
1494,Adoption,Start,2015,1,Coventry DFJ,MIDLANDS,29,29
1495,Adoption,End,2015,1,Derby DFJ,MIDLANDS,42,41
1496,Adoption,Start,2015,1,Derby DFJ,MIDLANDS,29,29
1497,Adoption,End,2015,1,Leicester DFJ,MIDLANDS,25,25
1498,Adoption,Start,2015,1,Leicester DFJ,MIDLANDS,26,26
1499,Adoption,End,2015,1,Lincoln DFJ,MIDLANDS,20,20
1500,Adoption,Start,2015,1,Lincoln DFJ,MIDLANDS,16,16
1501,Adoption,End,2015,1,Northampton DFJ,MIDLANDS,17,17
1502,Adoption,Start,2015,1,Northampton DFJ,MIDLANDS,19,19
1503,Adoption,End,2015,1,Nottingham DFJ,MIDLANDS,56,56
1504,Adoption,Start,2015,1,Nottingham DFJ,MIDLANDS,31,31
1505,Adoption,End,2015,1,Stoke on Trent DFJ,MIDLANDS,25,25
1506,Adoption,Start,2015,1,Stoke on Trent DFJ,MIDLANDS,42,42
1507,Adoption,End,2015,1,Wolverhampton DFJ,MIDLANDS,61,61
1508,Adoption,Start,2015,1,Wolverhampton DFJ,MIDLANDS,53,53
1509,Adoption,End,2015,1,Worcester DFJ,MIDLANDS,22,21
1510,Adoption,Start,2015,1,Worcester DFJ,MIDLANDS,21,21
1511,Adoption,End,2015,1,Cleveland and South Durham DFJ,NORTH EAST,32,31
1512,Adoption,Start,2015,1,Cleveland and South Durham DFJ,NORTH EAST,28,28
1513,Adoption,End,2015,1,Kingston-upon-Hull DFJ,NORTH EAST,29,29
1514,Adoption,Start,2015,1,Kingston-upon-Hull DFJ,NORTH EAST,41,41
1515,Adoption,End,2015,1,Leeds DFJ,NORTH EAST,81,81
1516,Adoption,Start,2015,1,Leeds DFJ,NORTH EAST,94,94
1517,Adoption,End,2015,1,Newcastle upon Tyne DFJ,NORTH EAST,69,69
1518,Adoption,Start,2015,1,Newcastle upon Tyne DFJ,NORTH EAST,88,88
1519,Adoption,End,2015,1,Sheffield DFJ,NORTH EAST,48,48
1520,Adoption,Start,2015,1,Sheffield DFJ,NORTH EAST,60,60
1521,Adoption,End,2015,1,York DFJ,NORTH EAST,26,26
1522,Adoption,Start,2015,1,York DFJ,NORTH EAST,15,15
1523,Adoption,End,2015,1,Carlisle DFJ,NORTH WEST,12,12
1524,Adoption,Start,2015,1,Carlisle DFJ,NORTH WEST,26,26
1525,Adoption,End,2015,1,Liverpool DFJ,NORTH WEST,77,77
1526,Adoption,Start,2015,1,Liverpool DFJ,NORTH WEST,80,80
1527,Adoption,End,2015,1,Manchester DFJ,NORTH WEST,99,99
1528,Adoption,Start,2015,1,Manchester DFJ,NORTH WEST,126,126
1529,Adoption,End,2015,1,Preston DFJ,NORTH WEST,41,40
1530,Adoption,Start,2015,1,Preston DFJ,NORTH WEST,56,56
1531,Adoption,End,2015,1,Brighton DFJ,SOUTH EAST,32,32
1532,Adoption,Start,2015,1,Brighton DFJ,SOUTH EAST,37,37
1533,Adoption,End,2015,1,Chelmsford DFJ,SOUTH EAST,45,45
1534,Adoption,Start,2015,1,Chelmsford DFJ,SOUTH EAST,54,54
1535,Adoption,End,2015,1,Guildford DFJ,SOUTH EAST,33,32
1536,Adoption,Start,2015,1,Guildford DFJ,SOUTH EAST,19,19
1537,Adoption,End,2015,1,Luton DFJ,SOUTH EAST,7,7
1538,Adoption,Start,2015,1,Luton DFJ,SOUTH EAST,10,10
1539,Adoption,End,2015,1,Medway DFJ,SOUTH EAST,49,49
1540,Adoption,Start,2015,1,Medway DFJ,SOUTH EAST,51,51
1541,Adoption,End,2015,1,Milton Keynes DFJ,SOUTH EAST,29,29
1542,Adoption,Start,2015,1,Milton Keynes DFJ,SOUTH EAST,32,32
1543,Adoption,End,2015,1,Norwich DFJ,SOUTH EAST,38,37
1544,Adoption,Start,2015,1,Norwich DFJ,SOUTH EAST,50,50
1545,Adoption,End,2015,1,Oxford DFJ,SOUTH EAST,6,6
1546,Adoption,Start,2015,1,Oxford DFJ,SOUTH EAST,16,16
1547,Adoption,End,2015,1,Peterborough DFJ,SOUTH EAST,20,20
1548,Adoption,Start,2015,1,Peterborough DFJ,SOUTH EAST,22,22
1549,Adoption,End,2015,1,Reading DFJ,SOUTH EAST,18,17
1550,Adoption,Start,2015,1,Reading DFJ,SOUTH EAST,21,21
1551,Adoption,End,2015,1,Watford DFJ,SOUTH EAST,21,21
1552,Adoption,Start,2015,1,Watford DFJ,SOUTH EAST,26,26
1553,Adoption,End,2015,1,Bournemouth and Poole DFJ,SOUTH WEST,19,19
1554,Adoption,Start,2015,1,Bournemouth and Poole DFJ,SOUTH WEST,13,13
1555,Adoption,End,2015,1,Bristol DFJ,SOUTH WEST,39,39
1556,Adoption,Start,2015,1,Bristol DFJ,SOUTH WEST,51,51
1557,Adoption,End,2015,1,Devon DFJ,SOUTH WEST,32,32
1558,Adoption,Start,2015,1,Devon DFJ,SOUTH WEST,34,34
1559,Adoption,End,2015,1,Portsmouth DFJ,SOUTH WEST,62,61
1560,Adoption,Start,2015,1,Portsmouth DFJ,SOUTH WEST,64,64
1561,Adoption,End,2015,1,Swindon DFJ,SOUTH WEST,13,13
1562,Adoption,Start,2015,1,Swindon DFJ,SOUTH WEST,16,16
1563,Adoption,End,2015,1,Taunton DFJ,SOUTH WEST,19,18
1564,Adoption,Start,2015,1,Taunton DFJ,SOUTH WEST,14,14
1565,Adoption,End,2015,1,Truro DFJ,SOUTH WEST,15,15
1566,Adoption,Start,2015,1,Truro DFJ,SOUTH WEST,12,12
1567,Adoption,End,2015,1,Caernarfon DFJ,WALES,1,1
1568,Adoption,Start,2015,1,Caernarfon DFJ,WALES,3,3
1569,Adoption,End,2015,1,South East Wales DFJ,WALES,70,69
1570,Adoption,Start,2015,1,South East Wales DFJ,WALES,81,81
1571,Adoption,End,2015,1,Swansea DFJ,WALES,26,26
1572,Adoption,Start,2015,1,Swansea DFJ,WALES,28,28
1573,Adoption,End,2015,1,Wrexham DFJ,WALES,4,4
1574,Adoption,Start,2015,1,Wrexham DFJ,WALES,13,13
1575,Adoption,End,2015,2,Central Family Court,LONDON,77,76
1576,Adoption,Start,2015,2,Central Family Court,LONDON,82,82
1577,Adoption,End,2015,2,East London Family Court,LONDON,39,38
1578,Adoption,Start,2015,2,East London Family Court,LONDON,50,50
1579,Adoption,End,2015,2,West London Family Court,LONDON,25,25
1580,Adoption,Start,2015,2,West London Family Court,LONDON,16,16
1581,Adoption,End,2015,2,Birmingham DJF,MIDLANDS,48,48
1582,Adoption,Start,2015,2,Birmingham DJF,MIDLANDS,34,34
1583,Adoption,End,2015,2,Coventry DFJ,MIDLANDS,27,27
1584,Adoption,Start,2015,2,Coventry DFJ,MIDLANDS,36,36
1585,Adoption,End,2015,2,Derby DFJ,MIDLANDS,22,21
1586,Adoption,Start,2015,2,Derby DFJ,MIDLANDS,23,23
1587,Adoption,End,2015,2,Leicester DFJ,MIDLANDS,31,30
1588,Adoption,Start,2015,2,Leicester DFJ,MIDLANDS,26,26
1589,Adoption,End,2015,2,Lincoln DFJ,MIDLANDS,18,18
1590,Adoption,Start,2015,2,Lincoln DFJ,MIDLANDS,13,13
1591,Adoption,End,2015,2,Northampton DFJ,MIDLANDS,17,17
1592,Adoption,Start,2015,2,Northampton DFJ,MIDLANDS,23,23
1593,Adoption,End,2015,2,Nottingham DFJ,MIDLANDS,29,27
1594,Adoption,Start,2015,2,Nottingham DFJ,MIDLANDS,48,48
1595,Adoption,End,2015,2,Stoke on Trent DFJ,MIDLANDS,27,27
1596,Adoption,Start,2015,2,Stoke on Trent DFJ,MIDLANDS,23,23
1597,Adoption,End,2015,2,Wolverhampton DFJ,MIDLANDS,56,56
1598,Adoption,Start,2015,2,Wolverhampton DFJ,MIDLANDS,51,51
1599,Adoption,End,2015,2,Worcester DFJ,MIDLANDS,16,16
1600,Adoption,Start,2015,2,Worcester DFJ,MIDLANDS,16,16
1601,Adoption,End,2015,2,Cleveland and South Durham DFJ,NORTH EAST,28,28
1602,Adoption,Start,2015,2,Cleveland and South Durham DFJ,NORTH EAST,23,23
1603,Adoption,End,2015,2,Kingston-upon-Hull DFJ,NORTH EAST,37,37
1604,Adoption,Start,2015,2,Kingston-upon-Hull DFJ,NORTH EAST,31,31
1605,Adoption,End,2015,2,Leeds DFJ,NORTH EAST,86,85
1606,Adoption,Start,2015,2,Leeds DFJ,NORTH EAST,90,90
1607,Adoption,End,2015,2,Newcastle upon Tyne DFJ,NORTH EAST,62,62
1608,Adoption,Start,2015,2,Newcastle upon Tyne DFJ,NORTH EAST,53,53
1609,Adoption,End,2015,2,Sheffield DFJ,NORTH EAST,48,48
1610,Adoption,Start,2015,2,Sheffield DFJ,NORTH EAST,49,49
1611,Adoption,End,2015,2,York DFJ,NORTH EAST,9,9
1612,Adoption,Start,2015,2,York DFJ,NORTH EAST,15,15
1613,Adoption,End,2015,2,Carlisle DFJ,NORTH WEST,15,15
1614,Adoption,Start,2015,2,Carlisle DFJ,NORTH WEST,16,16
1615,Adoption,End,2015,2,Liverpool DFJ,NORTH WEST,70,70
1616,Adoption,Start,2015,2,Liverpool DFJ,NORTH WEST,72,72
1617,Adoption,End,2015,2,Manchester DFJ,NORTH WEST,134,133
1618,Adoption,Start,2015,2,Manchester DFJ,NORTH WEST,91,91
1619,Adoption,End,2015,2,Preston DFJ,NORTH WEST,45,44
1620,Adoption,Start,2015,2,Preston DFJ,NORTH WEST,38,38
1621,Adoption,End,2015,2,Brighton DFJ,SOUTH EAST,41,41
1622,Adoption,Start,2015,2,Brighton DFJ,SOUTH EAST,54,54
1623,Adoption,End,2015,2,Chelmsford DFJ,SOUTH EAST,52,52
1624,Adoption,Start,2015,2,Chelmsford DFJ,SOUTH EAST,34,34
1625,Adoption,End,2015,2,Guildford DFJ,SOUTH EAST,21,21
1626,Adoption,Start,2015,2,Guildford DFJ,SOUTH EAST,16,16
1627,Adoption,End,2015,2,Luton DFJ,SOUTH EAST,8,8
1628,Adoption,Start,2015,2,Luton DFJ,SOUTH EAST,6,6
1629,Adoption,End,2015,2,Medway DFJ,SOUTH EAST,54,53
1630,Adoption,Start,2015,2,Medway DFJ,SOUTH EAST,55,55
1631,Adoption,End,2015,2,Milton Keynes DFJ,SOUTH EAST,30,30
1632,Adoption,Start,2015,2,Milton Keynes DFJ,SOUTH EAST,17,17
1633,Adoption,End,2015,2,Norwich DFJ,SOUTH EAST,44,44
1634,Adoption,Start,2015,2,Norwich DFJ,SOUTH EAST,41,41
1635,Adoption,End,2015,2,Oxford DFJ,SOUTH EAST,19,19
1636,Adoption,Start,2015,2,Oxford DFJ,SOUTH EAST,12,12
1637,Adoption,End,2015,2,Peterborough DFJ,SOUTH EAST,20,20
1638,Adoption,Start,2015,2,Peterborough DFJ,SOUTH EAST,25,25
1639,Adoption,End,2015,2,Reading DFJ,SOUTH EAST,31,31
1640,Adoption,Start,2015,2,Reading DFJ,SOUTH EAST,17,17
1641,Adoption,End,2015,2,Watford DFJ,SOUTH EAST,27,27
1642,Adoption,Start,2015,2,Watford DFJ,SOUTH EAST,19,19
1643,Adoption,End,2015,2,Bournemouth and Poole DFJ,SOUTH WEST,9,8
1644,Adoption,Start,2015,2,Bournemouth and Poole DFJ,SOUTH WEST,22,22
1645,Adoption,End,2015,2,Bristol DFJ,SOUTH WEST,55,55
1646,Adoption,Start,2015,2,Bristol DFJ,SOUTH WEST,31,31
1647,Adoption,End,2015,2,Devon DFJ,SOUTH WEST,40,40
1648,Adoption,Start,2015,2,Devon DFJ,SOUTH WEST,33,33
1649,Adoption,End,2015,2,Portsmouth DFJ,SOUTH WEST,47,46
1650,Adoption,Start,2015,2,Portsmouth DFJ,SOUTH WEST,49,49
1651,Adoption,End,2015,2,Swindon DFJ,SOUTH WEST,20,20
1652,Adoption,Start,2015,2,Swindon DFJ,SOUTH WEST,20,20
1653,Adoption,End,2015,2,Taunton DFJ,SOUTH WEST,10,10
1654,Adoption,Start,2015,2,Taunton DFJ,SOUTH WEST,7,7
1655,Adoption,End,2015,2,Truro DFJ,SOUTH WEST,9,9
1656,Adoption,Start,2015,2,Truro DFJ,SOUTH WEST,11,11
1657,Adoption,End,2015,2,Caernarfon DFJ,WALES,7,7
1658,Adoption,Start,2015,2,Caernarfon DFJ,WALES,3,3
1659,Adoption,End,2015,2,South East Wales DFJ,WALES,75,75
1660,Adoption,Start,2015,2,South East Wales DFJ,WALES,53,53
1661,Adoption,End,2015,2,Swansea DFJ,WALES,23,23
1662,Adoption,Start,2015,2,Swansea DFJ,WALES,27,27
1663,Adoption,End,2015,2,Wrexham DFJ,WALES,20,20
1664,Adoption,Start,2015,2,Wrexham DFJ,WALES,15,15
1665,Adoption,End,2015,3,Central Family Court,LONDON,73,72
1666,Adoption,Start,2015,3,Central Family Court,LONDON,87,87
1667,Adoption,End,2015,3,East London Family Court,LONDON,40,40
1668,Adoption,Start,2015,3,East London Family Court,LONDON,49,49
1669,Adoption,End,2015,3,West London Family Court,LONDON,17,16
1670,Adoption,Start,2015,3,West London Family Court,LONDON,34,34
1671,Adoption,End,2015,3,Birmingham DJF,MIDLANDS,38,38
1672,Adoption,Start,2015,3,Birmingham DJF,MIDLANDS,38,38
1673,Adoption,End,2015,3,Coventry DFJ,MIDLANDS,31,31
1674,Adoption,Start,2015,3,Coventry DFJ,MIDLANDS,29,29
1675,Adoption,End,2015,3,Derby DFJ,MIDLANDS,20,20
1676,Adoption,Start,2015,3,Derby DFJ,MIDLANDS,22,22
1677,Adoption,End,2015,3,Leicester DFJ,MIDLANDS,16,15
1678,Adoption,Start,2015,3,Leicester DFJ,MIDLANDS,22,22
1679,Adoption,End,2015,3,Lincoln DFJ,MIDLANDS,9,9
1680,Adoption,Start,2015,3,Lincoln DFJ,MIDLANDS,11,11
1681,Adoption,End,2015,3,Northampton DFJ,MIDLANDS,25,25
1682,Adoption,Start,2015,3,Northampton DFJ,MIDLANDS,29,29
1683,Adoption,End,2015,3,Nottingham DFJ,MIDLANDS,39,39
1684,Adoption,Start,2015,3,Nottingham DFJ,MIDLANDS,45,45
1685,Adoption,End,2015,3,Stoke on Trent DFJ,MIDLANDS,19,19
1686,Adoption,Start,2015,3,Stoke on Trent DFJ,MIDLANDS,20,20
1687,Adoption,End,2015,3,Wolverhampton DFJ,MIDLANDS,61,61
1688,Adoption,Start,2015,3,Wolverhampton DFJ,MIDLANDS,63,63
1689,Adoption,End,2015,3,Worcester DFJ,MIDLANDS,17,17
1690,Adoption,Start,2015,3,Worcester DFJ,MIDLANDS,29,29
1691,Adoption,End,2015,3,Cleveland and South Durham DFJ,NORTH EAST,20,20
1692,Adoption,Start,2015,3,Cleveland and South Durham DFJ,NORTH EAST,29,29
1693,Adoption,End,2015,3,Kingston-upon-Hull DFJ,NORTH EAST,31,31
1694,Adoption,Start,2015,3,Kingston-upon-Hull DFJ,NORTH EAST,31,31
1695,Adoption,End,2015,3,Leeds DFJ,NORTH EAST,93,93
1696,Adoption,Start,2015,3,Leeds DFJ,NORTH EAST,86,86
1697,Adoption,End,2015,3,Newcastle upon Tyne DFJ,NORTH EAST,72,72
1698,Adoption,Start,2015,3,Newcastle upon Tyne DFJ,NORTH EAST,49,49
1699,Adoption,End,2015,3,Sheffield DFJ,NORTH EAST,69,69
1700,Adoption,Start,2015,3,Sheffield DFJ,NORTH EAST,57,57
1701,Adoption,End,2015,3,York DFJ,NORTH EAST,26,26
1702,Adoption,Start,2015,3,York DFJ,NORTH EAST,13,13
1703,Adoption,End,2015,3,Carlisle DFJ,NORTH WEST,23,21
1704,Adoption,Start,2015,3,Carlisle DFJ,NORTH WEST,17,17
1705,Adoption,End,2015,3,Liverpool DFJ,NORTH WEST,74,74
1706,Adoption,Start,2015,3,Liverpool DFJ,NORTH WEST,71,71
1707,Adoption,End,2015,3,Manchester DFJ,NORTH WEST,93,92
1708,Adoption,Start,2015,3,Manchester DFJ,NORTH WEST,103,103
1709,Adoption,End,2015,3,Preston DFJ,NORTH WEST,41,40
1710,Adoption,Start,2015,3,Preston DFJ,NORTH WEST,47,47
1711,Adoption,End,2015,3,Brighton DFJ,SOUTH EAST,46,46
1712,Adoption,Start,2015,3,Brighton DFJ,SOUTH EAST,29,29
1713,Adoption,End,2015,3,Chelmsford DFJ,SOUTH EAST,43,43
1714,Adoption,Start,2015,3,Chelmsford DFJ,SOUTH EAST,44,44
1715,Adoption,End,2015,3,Guildford DFJ,SOUTH EAST,12,12
1716,Adoption,Start,2015,3,Guildford DFJ,SOUTH EAST,11,11
1717,Adoption,End,2015,3,Luton DFJ,SOUTH EAST,6,6
1718,Adoption,Start,2015,3,Luton DFJ,SOUTH EAST,7,7
1719,Adoption,End,2015,3,Medway DFJ,SOUTH EAST,51,51
1720,Adoption,Start,2015,3,Medway DFJ,SOUTH EAST,52,52
1721,Adoption,End,2015,3,Milton Keynes DFJ,SOUTH EAST,24,24
1722,Adoption,Start,2015,3,Milton Keynes DFJ,SOUTH EAST,38,38
1723,Adoption,End,2015,3,Norwich DFJ,SOUTH EAST,30,30
1724,Adoption,Start,2015,3,Norwich DFJ,SOUTH EAST,44,44
1725,Adoption,End,2015,3,Oxford DFJ,SOUTH EAST,9,8
1726,Adoption,Start,2015,3,Oxford DFJ,SOUTH EAST,16,16
1727,Adoption,End,2015,3,Peterborough DFJ,SOUTH EAST,25,25
1728,Adoption,Start,2015,3,Peterborough DFJ,SOUTH EAST,39,39
1729,Adoption,End,2015,3,Reading DFJ,SOUTH EAST,20,18
1730,Adoption,Start,2015,3,Reading DFJ,SOUTH EAST,19,19
1731,Adoption,End,2015,3,Watford DFJ,SOUTH EAST,13,13
1732,Adoption,Start,2015,3,Watford DFJ,SOUTH EAST,13,13
1733,Adoption,End,2015,3,Bournemouth and Poole DFJ,SOUTH WEST,15,15
1734,Adoption,Start,2015,3,Bournemouth and Poole DFJ,SOUTH WEST,10,10
1735,Adoption,End,2015,3,Bristol DFJ,SOUTH WEST,31,30
1736,Adoption,Start,2015,3,Bristol DFJ,SOUTH WEST,27,27
1737,Adoption,End,2015,3,Devon DFJ,SOUTH WEST,32,32
1738,Adoption,Start,2015,3,Devon DFJ,SOUTH WEST,38,38
1739,Adoption,End,2015,3,Portsmouth DFJ,SOUTH WEST,56,55
1740,Adoption,Start,2015,3,Portsmouth DFJ,SOUTH WEST,56,56
1741,Adoption,End,2015,3,Swindon DFJ,SOUTH WEST,16,16
1742,Adoption,Start,2015,3,Swindon DFJ,SOUTH WEST,16,16
1743,Adoption,End,2015,3,Taunton DFJ,SOUTH WEST,12,12
1744,Adoption,Start,2015,3,Taunton DFJ,SOUTH WEST,15,15
